date,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),rain (mm),raining (s),SWDR (W/m�),PAR (�mol/m�/s),max. PAR (�mol/m�/s),Tlog (degC),OT
2020-02-13 06,991.0416666666666,29.105,303.0316666666667,12.135,35.12166666666667,40.36,14.173333333333332,26.186666666666667,8.943333333333333,14.303333333333333,1136.0366666666666,1.3233333333333333,2.873333333333333,118.02166666666666,0.0,0.0,496.53,976.7800000000001,1070.0233333333333,43.995000000000005,408.51666666666665
2020-02-13 06,990.9416666666666,28.515,302.4533333333333,13.381666666666666,39.473333333333336,39.015,15.383333333333333,23.631666666666664,9.713333333333333,15.523333333333333,1137.62,1.1966666666666665,2.7366666666666664,209.8033333333333,0.0,0.0,276.94,566.605,627.84,44.303333333333335,409.55
2020-02-13 06,990.8816666666667,27.135,301.075,13.621666666666668,43.41833333333333,35.998333333333335,15.621666666666668,20.37666666666667,9.865,15.765,1142.6716666666666,0.8933333333333334,1.66,87.70666666666666,0.0,0.0,104.415,225.45666666666668,239.415,42.651666666666664,409.59999999999997
2020-02-13 06,990.8933333333333,26.19333333333333,300.12666666666667,14.135,47.445,34.06,16.16,17.895,10.21,16.31,1146.0416666666667,0.5783333333333333,1.0483333333333333,212.14333333333335,0.0,0.0,38.61166666666667,88.04,98.98833333333334,40.25,413.1666666666667
2020-02-13 07,991.0283333333333,24.831666666666667,298.75,14.241666666666667,51.803333333333335,31.418333333333333,16.263333333333335,15.155000000000001,10.271666666666667,16.408333333333335,1151.395,0.8116666666666666,1.6466666666666667,158.66666666666666,0.0,0.0,3.8866666666666667,10.491666666666665,13.133333333333333,38.04333333333333,422.51666666666665
2020-02-13 07,991.5016666666667,23.641666666666666,297.5183333333333,14.68,57.20666666666667,29.253333333333334,16.73,12.523333333333333,10.561666666666666,16.873333333333335,1156.3566666666668,0.5216666666666666,0.9666666666666667,89.64,0.0,0.0,0.0,0.0,0.0,36.1,433.15000000000003
2020-02-13 07,992.0633333333334,22.653333333333336,296.4783333333333,13.951666666666666,57.94166666666666,27.563333333333333,15.965000000000002,11.595,10.07,16.09,1161.2250000000001,1.2550000000000001,2.046666666666667,32.92666666666667,0.0,0.0,0.0,0.0,0.0,34.544999999999995,436.8833333333334
2020-02-13 07,992.8233333333334,22.606666666666666,296.3666666666667,13.545,56.615,27.49,15.549999999999999,11.94,9.801666666666668,15.661666666666667,1162.4883333333335,2.31,4.2283333333333335,70.61166666666666,0.0,0.0,0.0,0.0,0.0,33.00333333333334,424.25
2020-02-13 07,994.0166666666668,20.826666666666668,294.4816666666667,13.261666666666665,61.98333333333333,24.651666666666667,15.26,9.391666666666667,9.606666666666667,15.351666666666667,1171.0683333333334,2.5783333333333336,5.09,16.018333333333334,0.0,0.0,0.0,0.0,0.0,31.655,422.9166666666667
2020-02-13 07,994.895,19.776666666666667,293.3566666666667,14.251666666666667,70.45333333333333,23.098333333333333,16.271666666666665,6.828333333333333,10.238333333333333,16.353333333333335,1175.8566666666668,2.4333333333333336,4.61,19.701666666666668,0.0,0.0,0.0,0.0,0.0,30.388333333333332,417.55
2020-02-13 08,995.6233333333333,19.191666666666666,292.71,14.245,73.02,22.275000000000002,16.265,6.011666666666667,10.223333333333334,16.334999999999997,1179.08,1.95,3.9233333333333333,24.621666666666666,0.0,0.0,0.0,0.0,0.0,29.486666666666668,412.5833333333333
2020-02-13 08,996.0666666666667,18.203333333333333,291.68333333333334,14.001666666666667,76.47333333333334,20.94,16.006666666666668,4.931666666666667,10.06,16.073333333333334,1183.7266666666667,1.7149999999999999,3.5866666666666664,48.961666666666666,0.0,0.0,0.0,0.0,0.0,28.985,406.2166666666667
2020-02-13 08,996.3433333333334,17.08666666666667,290.53833333333336,13.998333333333333,82.04333333333334,19.515,16.006666666666668,3.5083333333333333,10.055,16.065,1188.615,3.581666666666667,6.046666666666667,30.80333333333333,0.0,0.0,0.0,0.0,0.0,28.248333333333335,404.40000000000003
2020-02-13 08,996.755,16.171666666666667,289.59,13.615,84.8,18.411666666666665,15.616666666666667,2.7983333333333333,9.801666666666668,15.666666666666666,1193.045,4.281666666666667,6.573333333333333,27.63,0.0,0.0,0.0,0.0,0.0,27.07166666666667,407.0833333333333
2020-02-13 08,997.0866666666667,14.978333333333333,288.36833333333334,12.485,85.01666666666667,17.058333333333334,14.501666666666667,2.555,9.096666666666666,14.546666666666667,1198.895,4.751666666666666,7.326666666666667,29.045,0.0,0.0,0.0,0.0,0.0,25.883333333333336,409.8
2020-02-13 08,997.725,14.214999999999998,287.55333333333334,11.448333333333332,83.4,16.236666666666668,13.541666666666666,2.6933333333333334,8.485,13.573333333333332,1203.2933333333333,4.573333333333333,6.738333333333333,27.141666666666666,0.0,0.0,0.021666666666666667,0.0,0.21166666666666667,24.795,409.34999999999997
2020-02-13 09,998.4899999999999,13.475,286.74833333333333,10.568333333333333,82.55,15.475,12.771666666666667,2.6999999999999997,7.993333333333333,12.791666666666666,1207.6850000000002,5.01,7.595,27.781666666666666,0.0,0.0,12.453333333333333,25.419999999999998,33.54,23.8,409.4666666666667
2020-02-13 09,999.3416666666667,12.706666666666665,285.9116666666667,9.856666666666667,82.76666666666667,14.715000000000002,12.178333333333333,2.5366666666666666,7.616666666666667,12.186666666666667,1212.2416666666668,5.091666666666667,7.72,34.38,0.0,0.0,62.69166666666666,121.055,144.78,23.063333333333333,407.9666666666667
2020-02-13 09,1000.1683333333334,12.405000000000001,285.5416666666667,9.248333333333333,81.04,14.424999999999999,11.686666666666667,2.736666666666667,7.3,11.686666666666667,1214.7583333333334,5.621666666666666,7.686666666666667,32.531666666666666,0.0,0.0,213.41,404.66333333333336,576.765,22.561666666666667,407.3
2020-02-13 09,1000.755,13.405000000000001,286.49333333333334,8.97,74.52166666666666,15.406666666666666,11.469999999999999,3.9299999999999997,7.16,11.463333333333333,1211.3283333333334,4.89,7.071666666666666,34.27166666666667,0.0,0.0,402.3516666666667,761.855,992.91,23.376666666666665,407.0833333333333
2020-02-13 09,1000.9233333333333,14.446666666666667,287.52,8.786666666666667,68.755,16.48,11.33,5.151666666666666,7.07,11.318333333333333,1207.2116666666668,4.6000000000000005,6.623333333333334,47.906666666666666,0.0,0.0,478.32166666666666,901.5683333333333,1203.595,24.97,407.9666666666667
2020-02-13 09,1000.7583333333333,15.013333333333334,288.1,8.281666666666666,64.07833333333333,17.096666666666668,10.948333333333332,6.148333333333333,6.831666666666667,10.941666666666668,1204.8133333333333,4.491666666666666,6.155,32.71333333333333,0.0,0.0,422.21999999999997,812.0733333333333,1401.375,25.985,407.2166666666667
2020-02-13 10,1000.8850000000001,15.625,288.7,8.231666666666667,61.38833333333333,17.778333333333332,10.909999999999998,6.868333333333333,6.808333333333334,10.903333333333334,1202.43,4.135,5.87,41.41166666666667,0.0,0.0,344.08166666666665,667.8483333333334,1234.8566666666666,26.295,405.7
2020-02-13 10,1000.8066666666667,16.54,289.62166666666667,7.7683333333333335,56.1,18.848333333333333,10.573333333333332,8.276666666666666,6.596666666666667,10.563333333333333,1198.695,3.7399999999999998,5.831666666666667,40.41833333333333,0.0,0.0,336.59,647.635,990.9883333333333,27.058333333333334,405.3
2020-02-13 10,1000.6383333333333,17.231666666666666,290.3283333333333,7.006666666666667,50.946666666666665,19.69333333333333,10.031666666666666,9.661666666666667,6.258333333333333,10.026666666666666,1195.88,4.535,7.623333333333334,46.76333333333333,0.0,0.0,372.125,719.68,1119.5866666666668,27.796666666666667,404.4166666666667
2020-02-13 10,1000.36,17.55,290.67,6.573333333333333,48.48,20.095,9.741666666666665,10.353333333333333,6.076666666666667,9.733333333333333,1194.3683333333333,4.245,7.0183333333333335,47.620000000000005,0.0,0.0,402.38000000000005,764.0133333333333,848.2199999999999,28.495,403.48333333333335
2020-02-13 10,1000.4183333333334,17.673333333333332,290.78833333333336,6.3116666666666665,47.22833333333333,20.253333333333334,9.563333333333334,10.688333333333333,5.965,9.56,1194.0133333333333,4.11,6.79,57.23833333333334,0.0,0.0,213.4,410.8933333333334,542.1583333333333,29.28,403.26666666666665
2020-02-13 10,1000.555,17.061666666666667,290.1666666666667,6.14,48.50666666666667,19.483333333333334,9.451666666666666,10.033333333333333,5.896666666666667,9.443333333333333,1196.7450000000001,3.8866666666666667,5.758333333333333,48.22333333333333,0.0,0.0,68.35666666666667,147.17,185.98,28.831666666666667,403.8833333333334
2020-02-13 11,1000.9683333333332,16.151666666666667,289.22166666666664,5.843333333333334,50.35333333333333,18.391666666666666,9.258333333333333,9.133333333333333,5.7749999999999995,9.248333333333333,1201.0933333333332,3.5,5.08,36.824999999999996,0.0,0.0,6.635000000000001,19.044999999999998,24.546666666666667,27.11,405.6666666666667
2020-02-13 11,1001.0799999999999,15.133333333333333,288.1933333333333,5.085,50.98499999999999,17.23,8.781666666666666,8.448333333333332,5.473333333333334,8.771666666666667,1205.6933333333334,2.4266666666666667,3.388333333333333,34.940000000000005,0.0,0.0,0.0,0.0,0.0,25.346666666666664,407.84999999999997
2020-02-13 11,1001.395,14.166666666666666,287.20166666666665,4.531666666666666,52.201666666666675,16.183333333333334,8.448333333333332,7.733333333333333,5.265,8.436666666666666,1210.2816666666668,2.9683333333333333,3.89,40.945,0.0,0.0,0.0,0.0,0.0,23.921666666666667,409.7
2020-02-13 11,1001.8383333333333,13.375,286.375,4.335,54.218333333333334,15.375,8.333333333333334,7.038333333333334,5.19,8.318333333333333,1214.2183333333332,2.526666666666667,3.4966666666666666,25.016666666666666,0.0,0.0,0.0,0.0,0.0,22.763333333333335,410.7
2020-02-13 11,1002.02,11.795,284.78000000000003,4.87,62.465,13.858333333333334,8.65,5.208333333333333,5.386666666666667,8.63,1221.0283333333334,0.6816666666666666,1.43,154.77333333333334,0.0,0.0,0.0,0.0,0.0,21.849999999999998,418.75
2020-02-13 11,1001.8883333333333,10.341666666666667,283.3383333333333,5.113333333333333,69.96166666666666,12.58,8.798333333333334,3.785,5.48,8.78,1227.055,0.6233333333333334,1.0233333333333334,43.98,0.0,0.0,0.0,0.0,0.0,20.89,423.68333333333334
2020-02-13 12,1001.7766666666666,9.305,282.31166666666667,5.095,74.915,11.735,8.788333333333334,2.9466666666666668,5.473333333333334,8.771666666666667,1231.43,0.6466666666666666,1.2083333333333333,117.66333333333334,0.0,0.0,0.0,0.0,0.0,19.781666666666666,424.09999999999997
2020-02-13 12,1001.7366666666667,9.011666666666667,282.0233333333333,4.776666666666666,74.73333333333333,11.503333333333332,8.593333333333334,2.908333333333333,5.353333333333333,8.58,1232.7466666666667,1.1300000000000001,2.0166666666666666,206.17499999999998,0.0,0.0,0.0,0.0,0.0,18.868333333333336,422.6666666666667
2020-02-13 12,1001.3866666666667,9.736666666666666,282.775,4.431666666666667,69.46833333333333,12.081666666666665,8.386666666666667,3.6916666666666664,5.226666666666667,8.375,1229.2533333333333,2.0966666666666667,3.1216666666666666,325.48333333333335,0.0,0.0,0.0,0.0,0.0,18.295,418.34999999999997
2020-02-13 12,1001.165,7.614999999999999,280.6716666666667,4.788333333333333,82.29666666666667,10.466666666666667,8.6,1.8666666666666665,5.358333333333333,8.59,1238.175,0.6216666666666667,1.4433333333333334,77.72833333333334,0.0,0.0,0.0,0.0,0.0,17.955000000000002,433.73333333333335
2020-02-13 12,1001.2783333333333,6.88,279.9266666666667,4.738333333333333,86.18333333333334,9.943333333333333,8.57,1.375,5.34,8.56,1241.5783333333334,0.4366666666666667,0.8566666666666668,89.92333333333333,0.0,0.0,0.0,0.0,0.0,17.271666666666665,435.9666666666667
2020-02-13 12,1001.3383333333333,6.105,279.1483333333333,4.545,89.71666666666665,9.43,8.453333333333333,0.9733333333333333,5.2683333333333335,8.443333333333333,1245.1516666666666,0.365,0.8416666666666667,122.55833333333334,0.0,0.0,0.0,0.9333333333333332,1.6266666666666667,16.613333333333333,435.45
2020-02-13 13,1001.52,5.98,279.00666666666666,4.476666666666667,90.06666666666666,9.345,8.413333333333332,0.93,5.24,8.4,1245.9583333333333,0.5716666666666667,0.8866666666666667,202.88333333333333,0.0,0.0,39.38833333333333,73.14166666666667,88.22333333333334,16.028333333333332,443.84999999999997
2020-02-13 13,1001.775,8.328333333333333,281.33666666666664,4.973333333333334,79.545,11.016666666666666,8.713333333333333,2.3033333333333332,5.428333333333334,8.698333333333332,1235.7516666666668,0.6283333333333333,1.0333333333333334,164.5,0.0,0.0,175.29666666666665,323.22999999999996,349.1033333333333,16.941666666666666,452.8333333333333
2020-02-13 13,1002.0066666666667,11.061666666666667,284.04833333333335,5.805,69.97,13.201666666666668,9.231666666666667,3.97,5.75,9.216666666666667,1223.895,0.7833333333333333,1.3933333333333333,135.03333333333333,0.0,0.0,330.4316666666667,625.2016666666667,649.1083333333333,21.12333333333333,459.84999999999997
2020-02-13 13,1002.2866666666667,12.161666666666667,285.12666666666667,6.1883333333333335,66.81333333333333,14.200000000000001,9.481666666666667,4.718333333333333,5.906666666666666,9.461666666666666,1219.4033333333334,1.3166666666666667,2.22,75.42666666666666,0.0,0.0,470.58166666666665,894.6566666666666,918.3149999999999,25.373333333333335,433.15000000000003
2020-02-13 13,1002.0366666666667,14.426666666666668,287.41,6.56,59.218333333333334,16.473333333333333,9.73,6.741666666666667,6.063333333333333,9.71,1209.3833333333334,2.103333333333333,3.481666666666667,50.65833333333333,0.0,0.0,581.0566666666667,1109.83,1128.8433333333332,27.80333333333333,413.3833333333334
2020-02-13 13,1001.5633333333334,16.575,289.59499999999997,4.473333333333334,44.54333333333333,18.895,8.413333333333334,10.48,5.241666666666666,8.396666666666667,1200.4383333333333,3.975,6.155,97.71666666666665,0.0,0.0,649.84,1241.8233333333333,1250.1000000000001,28.92,402.81666666666666
2020-02-13 14,1001.0133333333333,17.68166666666667,290.75,4.6866666666666665,42.156666666666666,20.263333333333332,8.540000000000001,11.721666666666666,5.325,8.531666666666666,1195.1533333333334,3.8049999999999997,6.16,103.45,0.0,0.0,659.5633333333334,1266.105,1272.17,29.521666666666665,403.76666666666665
2020-02-13 14,1000.3733333333333,18.77,291.8883333333333,4.3950000000000005,38.596666666666664,21.7,8.368333333333334,13.333333333333334,5.218333333333334,8.365,1190.0183333333332,3.4166666666666665,5.663333333333334,90.44666666666667,0.0,0.0,619.1683333333334,1193.1966666666667,1209.3816666666667,30.808333333333334,400.40000000000003
2020-02-13 14,999.85,19.576666666666664,292.73833333333334,4.233333333333333,36.26333333333333,22.814999999999998,8.273333333333333,14.545,5.16,8.273333333333333,1186.155,3.018333333333333,5.066666666666666,90.645,0.0,0.0,533.7433333333333,1028.7383333333335,1044.9783333333332,32.791666666666664,398.75
2020-02-13 14,999.3183333333333,20.231666666666666,293.44,4.248333333333333,34.855,23.758333333333336,8.28,15.478333333333333,5.17,8.286666666666667,1182.8666666666666,2.9433333333333334,4.843333333333333,85.22166666666666,0.0,0.0,409.2716666666667,793.8616666666667,815.9683333333334,34.29833333333333,398.3
2020-02-13 14,998.8516666666666,20.148333333333333,293.3966666666667,4.131666666666667,34.748333333333335,23.638333333333332,8.213333333333333,15.42,5.126666666666667,8.223333333333334,1182.6816666666666,3.578333333333333,5.451666666666667,55.995000000000005,0.0,0.0,261.06666666666666,507.8333333333333,530.7766666666666,34.51333333333333,397.2833333333333
2020-02-13 14,998.6633333333334,19.436666666666667,292.70166666666665,4.031666666666667,36.07666666666667,22.62,8.156666666666666,14.464999999999998,5.095,8.166666666666666,1185.365,3.4416666666666664,5.251666666666666,59.88333333333333,0.0,0.0,93.38833333333334,185.69333333333336,208.47166666666666,33.31166666666667,398.23333333333335
2020-02-13 15,998.6083333333332,17.878333333333334,291.145,4.5,41.11833333333333,20.523333333333333,8.428333333333333,12.096666666666666,5.265,8.44,1191.5233333333333,2.105,3.5366666666666666,52.52,0.0,0.0,5.495,18.486666666666668,23.471666666666668,30.758333333333336,402.01666666666665
2020-02-13 15,998.6766666666667,16.275000000000002,289.535,4.295,44.82833333333334,18.533333333333335,8.306666666666667,10.226666666666667,5.191666666666666,8.318333333333333,1198.2566666666667,1.13,2.396666666666667,101.71833333333332,0.0,0.0,0.0,0.0,0.0,28.116666666666664,406.45
2020-02-13 15,998.8166666666666,15.793333333333335,289.0416666666667,3.625,44.1,17.971666666666668,7.925000000000001,10.049999999999999,4.948333333333333,7.935,1200.5983333333334,2.856666666666667,3.8266666666666667,9.98,0.0,0.0,0.0,0.0,0.0,26.11666666666667,407.6333333333334
2020-02-13 15,998.695,14.446666666666665,287.705,3.6666666666666665,48.24666666666667,16.481666666666666,7.948333333333333,8.533333333333333,4.966666666666667,7.958333333333333,1206.0633333333333,1.5633333333333335,2.535,262.70166666666665,0.0,0.0,0.0,0.0,0.0,24.626666666666665,409.8
2020-02-13 15,998.5833333333334,13.148333333333333,286.415,3.8433333333333337,53.24666666666667,15.155000000000001,8.046666666666667,7.103333333333333,5.028333333333333,8.06,1211.355,0.5266666666666667,1.01,161.70333333333332,0.0,0.0,0.0,0.0,0.0,23.36,413.43333333333334
2020-02-13 15,998.3033333333333,10.923333333333332,284.21,4.325,63.72833333333333,13.081666666666665,8.326666666666666,4.756666666666667,5.203333333333333,8.34,1220.3683333333333,0.505,0.9633333333333334,171.16,0.0,0.0,0.0,0.0,0.0,22.12833333333333,421.9666666666667
2020-02-13 16,998.1016666666666,9.709999999999999,283.0133333333333,4.526666666666666,70.09833333333334,12.06,8.443333333333333,3.6183333333333336,5.28,8.461666666666666,1225.2983333333334,0.39999999999999997,0.7466666666666667,90.08999999999999,0.0,0.0,0.0,0.0,0.0,20.826666666666668,428.43333333333334
2020-02-13 16,997.9699999999999,8.361666666666666,281.675,4.6033333333333335,77.15166666666666,11.01,8.491666666666667,2.516666666666667,5.31,8.505,1230.9816666666666,0.4083333333333334,0.6883333333333334,91.74833333333333,0.0,0.0,0.0,0.0,0.0,19.58,433.6666666666667
2020-02-13 16,997.68,7.359999999999999,280.69166666666666,4.488333333333333,81.96666666666667,10.276666666666666,8.423333333333334,1.8566666666666667,5.266666666666667,8.441666666666666,1235.06,0.5499999999999999,0.8166666666666668,69.92166666666667,0.0,0.0,0.0,0.0,0.0,18.47,437.01666666666665
2020-02-13 16,997.1283333333334,6.395,279.7733333333333,4.276666666666666,86.31666666666666,9.621666666666666,8.299999999999999,1.32,5.191666666666666,8.321666666666667,1238.6916666666666,0.5499999999999999,1.1199999999999999,190.56666666666663,0.0,0.0,0.0,0.0,0.0,17.523333333333333,441.98333333333335
2020-02-13 16,996.6916666666666,5.864999999999999,279.27833333333336,3.9233333333333333,87.31666666666666,9.271666666666667,8.095,1.1766666666666665,5.068333333333333,8.123333333333333,1240.5883333333334,0.775,1.1816666666666666,193.5,0.0,0.0,0.0,0.0,0.0,16.855,440.3
2020-02-13 16,996.2916666666666,5.031666666666667,278.4783333333333,3.741666666666667,91.39999999999999,8.75,7.993333333333333,0.7583333333333333,5.005,8.021666666666667,1243.8483333333334,0.6433333333333333,1.0933333333333335,160.53333333333333,0.0,0.0,0.0,0.5283333333333333,1.155,16.391666666666666,453.45
2020-02-13 17,996.3633333333333,4.976666666666667,278.415,3.7566666666666664,91.86666666666667,8.715,8.0,0.715,5.010000000000001,8.028333333333334,1244.195,0.40166666666666667,0.8183333333333334,165.60833333333332,0.0,0.0,31.241666666666664,59.748333333333335,70.94833333333334,15.931666666666667,457.5
2020-02-13 17,996.3416666666667,6.198333333333333,279.64000000000004,3.901666666666667,85.18333333333334,9.493333333333334,8.081666666666665,1.4100000000000001,5.06,8.111666666666666,1238.68,0.6266666666666667,1.0983333333333334,145.81666666666666,0.0,0.0,132.0533333333333,253.23666666666668,287.815,16.315,458.4666666666667
2020-02-13 17,996.2633333333333,7.626666666666668,281.075,4.586666666666667,81.05499999999999,10.475,8.479999999999999,1.9949999999999999,5.31,8.51,1232.0983333333334,0.895,1.6500000000000001,159.35,0.0,0.0,234.97333333333333,455.4266666666667,493.4266666666667,18.441666666666666,455.59999999999997
2020-02-13 17,996.0683333333333,9.35,282.8183333333333,5.0,74.20833333333333,11.776666666666666,8.726666666666667,3.0483333333333333,5.466666666666666,8.763333333333334,1224.2216666666666,0.8700000000000001,1.5816666666666668,117.16000000000001,0.0,0.0,299.06666666666666,582.6466666666666,656.9433333333333,20.796666666666667,446.15000000000003
2020-02-13 17,995.7816666666666,12.423333333333332,285.91833333333335,4.925,60.285,14.471666666666666,8.685,5.788333333333333,5.4433333333333325,8.72,1210.735,1.3133333333333332,2.4316666666666666,59.09833333333333,0.0,0.0,599.7433333333333,1141.5383333333332,1297.8366666666668,23.421666666666667,431.6166666666666
2020-02-13 17,995.3383333333333,15.818333333333333,289.35333333333335,4.7299999999999995,47.671666666666674,18.016666666666666,8.566666666666668,9.448333333333332,5.37,8.606666666666667,1196.0183333333332,1.62,2.7616666666666667,41.01833333333334,0.0,0.0,598.58,1152.085,1342.2783333333334,26.833333333333332,415.0333333333333
2020-02-13 18,994.8666666666667,17.903333333333332,291.4816666666666,5.2683333333333335,43.28666666666667,20.561666666666667,8.898333333333333,11.663333333333334,5.580000000000001,8.943333333333333,1186.73,1.6233333333333333,3.016666666666667,179.41333333333333,0.0,0.0,590.9383333333334,1140.9833333333333,1243.3616666666667,28.986666666666665,407.0333333333333
2020-02-13 18,994.195,19.42,293.0566666666667,5.805,40.915,22.599999999999998,9.235,13.365,5.796666666666667,9.290000000000001,1179.625,2.2133333333333334,3.9583333333333335,21.86833333333333,0.0,0.0,609.0866666666667,1174.0333333333333,1190.2533333333333,31.084999999999997,406.5833333333333
2020-02-13 18,993.4949999999999,20.898333333333333,294.59499999999997,5.0249999999999995,35.336666666666666,24.758333333333336,8.746666666666668,16.011666666666667,5.495,8.805,1173.085,2.84,4.403333333333333,44.01,0.0,0.0,526.8316666666666,1013.96,1029.4566666666667,33.184999999999995,404.3
2020-02-13 18,992.8483333333334,21.60166666666667,295.3566666666667,4.101666666666667,31.72,25.845,8.200000000000001,17.648333333333333,5.151666666666666,8.256666666666666,1169.7616666666665,3.188333333333333,4.995,67.71666666666667,0.0,0.0,404.7316666666666,781.4683333333332,803.3066666666667,34.571666666666665,400.23333333333335
2020-02-13 18,992.2366666666667,21.78333333333333,295.59166666666664,4.178333333333334,31.535,26.135,8.241666666666667,17.893333333333334,5.183333333333334,8.306666666666667,1168.2983333333334,3.0666666666666664,5.003333333333333,57.96,0.0,0.0,248.92166666666665,480.81666666666666,506.96333333333337,35.06,399.8666666666666
2020-02-13 18,992.0716666666667,21.146666666666665,294.96666666666664,4.25,33.00333333333334,25.138333333333335,8.286666666666667,16.855,5.21,8.353333333333333,1170.61,2.3583333333333334,3.438333333333333,49.961666666666666,0.0,0.0,79.11999999999999,159.96333333333334,180.08,34.538333333333334,402.2833333333333
2020-02-13 19,992.1066666666667,19.771666666666665,293.5883333333333,4.616666666666666,36.815,23.099999999999998,8.498333333333333,14.603333333333333,5.345,8.568333333333333,1176.055,2.0233333333333334,2.811666666666667,26.203333333333333,0.0,0.0,3.0416666666666665,13.131666666666668,17.30666666666667,32.26833333333333,402.81666666666666
2020-02-13 19,992.4699999999999,17.833333333333332,291.6133333333333,4.081666666666667,40.031666666666666,20.471666666666668,8.186666666666666,12.285000000000002,5.146666666666667,8.25,1184.4683333333335,1.0783333333333334,1.7966666666666669,116.90666666666668,0.0,0.0,0.0,0.0,0.0,29.57166666666667,407.0333333333333
2020-02-13 19,992.4666666666667,17.005,290.7833333333333,2.94,38.895,19.413333333333334,7.551666666666667,11.861666666666666,4.745,7.6066666666666665,1188.1316666666667,1.5533333333333335,2.421666666666667,124.33333333333333,0.0,0.0,0.0,0.0,0.0,27.441666666666666,407.7166666666667
2020-02-13 19,992.2633333333333,14.844999999999999,288.6383333333333,4.198333333333333,49.14833333333333,16.968333333333334,8.256666666666666,8.713333333333333,5.19,8.318333333333333,1196.4983333333332,1.1116666666666666,1.785,112.54666666666667,0.0,0.0,0.0,0.0,0.0,25.939999999999998,418.0833333333333
2020-02-13 19,992.34,12.673333333333334,286.4533333333333,4.693333333333333,58.21333333333333,14.686666666666667,8.543333333333335,6.138333333333333,5.373333333333334,8.61,1205.5283333333334,0.34833333333333333,0.6016666666666667,153.54999999999998,0.0,0.0,0.0,0.0,0.0,24.43166666666667,425.51666666666665
2020-02-13 19,992.3633333333333,11.078333333333333,284.8533333333333,5.0249999999999995,66.20166666666667,13.214999999999998,8.745,4.466666666666667,5.5,8.811666666666667,1212.2233333333334,0.4116666666666666,0.7583333333333333,121.89333333333333,0.0,0.0,0.0,0.0,0.0,22.911666666666665,428.31666666666666
2020-02-13 20,992.43,9.841666666666667,283.6066666666666,5.161666666666666,72.60000000000001,12.166666666666666,8.826666666666666,3.34,5.55,8.895000000000001,1217.57,0.41,0.7666666666666667,183.15666666666667,0.0,0.0,0.0,0.0,0.0,21.558333333333334,434.9666666666667
2020-02-13 20,992.3416666666667,8.928333333333333,282.6983333333333,5.215,77.48,11.44,8.861666666666666,2.5766666666666667,5.571666666666666,8.93,1221.3866666666665,0.4633333333333333,0.9733333333333333,114.61833333333333,0.0,0.0,0.0,0.0,0.0,20.425,439.4166666666667
2020-02-13 20,992.2183333333334,7.998333333333334,281.775,5.078333333333333,81.81333333333333,10.741666666666667,8.776666666666666,1.96,5.5183333333333335,8.846666666666666,1225.3183333333334,0.5,1.0483333333333333,195.48333333333335,0.0,0.0,0.0,0.0,0.0,19.481666666666666,445.25
2020-02-13 20,992.1550000000001,7.2316666666666665,281.015,5.126666666666666,86.43333333333334,10.188333333333334,8.805,1.3833333333333335,5.54,8.873333333333333,1228.5649999999998,0.45166666666666666,0.805,149.83333333333334,0.0,0.0,0.0,0.0,0.0,18.616666666666664,454.8333333333333
2020-02-13 20,991.9983333333333,6.343333333333334,280.13666666666666,4.965,90.85000000000001,9.584999999999999,8.708333333333334,0.8783333333333333,5.476666666666667,8.778333333333334,1232.32,0.51,1.0216666666666667,151.40333333333334,0.0,0.0,0.0,0.0,0.0,17.896666666666665,459.6666666666667
2020-02-13 20,991.8816666666667,6.109999999999999,279.91333333333336,4.881666666666667,91.8,9.43,8.658333333333333,0.775,5.448333333333333,8.728333333333333,1233.2266666666667,0.35000000000000003,0.7433333333333333,136.4283333333333,0.0,0.0,0.0,0.37166666666666665,0.6966666666666667,17.235000000000003,462.1333333333334
2020-02-13 21,992.09,6.166666666666667,279.9533333333333,4.783333333333333,90.85000000000001,9.47,8.598333333333334,0.875,5.408333333333334,8.666666666666666,1233.2716666666668,0.435,0.8266666666666667,103.02833333333332,0.0,0.0,35.57666666666667,64.81166666666667,79.27333333333333,16.615,463.45
2020-02-13 21,992.0516666666666,8.406666666666666,282.2,5.14,79.89,11.048333333333334,8.815,2.2333333333333334,5.545000000000001,8.886666666666667,1223.3133333333333,0.6366666666666666,1.2366666666666666,135.04999999999998,0.0,0.0,170.75666666666666,317.94,342.2733333333333,17.416666666666668,467.5833333333333
2020-02-13 21,992.0233333333332,10.628333333333334,284.42833333333334,5.756666666666667,71.82333333333334,12.836666666666666,9.203333333333333,3.6333333333333333,5.791666666666667,9.276666666666666,1213.5249999999999,0.7883333333333334,1.3633333333333333,100.11833333333334,0.0,0.0,319.77833333333336,610.77,634.1716666666666,21.331666666666667,453.6333333333334
2020-02-13 21,992.0949999999999,12.911666666666667,286.71166666666664,6.266666666666667,63.968333333333334,14.918333333333331,9.533333333333333,5.383333333333333,5.998333333333334,9.61,1203.7683333333334,1.4733333333333334,2.3866666666666667,61.06166666666667,0.0,0.0,455.905,872.3983333333334,891.3650000000001,25.49,438.90000000000003
